Time	UpLink(kbps)	Downlink(kbps)	Payload(Bytes)	SampleTime(ms)	DurationTime(ms)	UploadData(MB)	DownloadData(MB)	Network_Type	LTE_SS	LTE_RSRP(W)	LTE_RSRQ	LTE_SNR(dB)
1354356159	173.78	7326.68	1357	1600	16000	0.421	19.338	13	16	-111	14	-14	
1354356203	193.68	7556.55	1357	1600	16000	0.588	20.828	13	16	-111	14	-12	
1354356249	180.06	6959.16	1357	1600	16000	0.520	19.586	13	16	-111	14	-20	
1354356294	199.96	7439.70	1357	1600	16000	0.571	19.747	13	16	-111	15	-14	
1354356340	178.31	7397.00	1357	1600	16000	0.509	20.419	13	16	-111	14	-10	
1354356385	177.97	6980.91	1357	1600	16000	0.514	19.569	13	16	-111	14	-14	
1354356432	196.44	7842.20	1357	1600	16000	0.589	20.880	13	16	-111	14	-12	
1354356478	207.97	7556.55	1357	1600	16000	0.586	21.287	13	16	-111	14	-12	
1354356525	178.31	7329.77	1357	1600	16000	0.511	19.953	13	16	-111	14	-16	
1354356571	403.65	7306.00	1357	1600	16000	0.950	20.414	13	16	-111	15	-8	
1354356618	179.44	7652.22	1357	1600	16000	0.514	20.890	13	16	-111	14	-10	
1354356663	399.28	7556.55	1357	1600	16000	0.940	20.268	13	16	-111	15	-14	
1354356711	195.14	7715.71	1357	1600	16000	0.568	21.128	13	16	-111	15	-12	
1354356759	201.04	7410.00	1357	1600	16000	0.582	21.173	13	16	-111	14	-4	
1354356809	267.92	7491.64	1357	1600	16000	0.951	20.992	13	16	-111	14	-8	
1354356852	173.70	7780.55	1357	1600	16000	0.593	20.444	13	16	-111	15	-8	
1354356895	269.11	7847.10	1357	1600	16000	0.647	20.538	13	16	-111	14	-10	
1354356943	170.46	7832.42	1357	1600	16000	0.501	21.587	13	16	-111	14	-12	
1354356990	179.35	7553.00	1357	1600	16000	0.598	19.745	13	16	-111	14	-12	
1354357035	328.04	7670.00	1357	1600	16000	0.770	21.123	13	16	-111	15	-10	
1354357079	188.26	7569.54	1357	1600	16000	0.581	19.797	13	16	-111	15	-10	
1354357128	219.47	7665.21	1357	1600	16000	0.770	21.349	13	16	-111	14	-12	
1354357177	175.51	7737.45	1357	1600	16000	0.505	21.535	13	16	-111	15	-14	
1354357225	235.07	7678.20	1357	1600	16000	0.762	21.029	13	16	-111	15	-10	
1354357270	259.76	7605.00	1357	1600	16000	0.757	20.223	13	16	-111	14	-10	
1354357316	308.94	7668.62	1357	1600	16000	0.815	21.284	13	16	-111	15	-14	
1354357360	234.61	7668.62	1357	1600	16000	0.692	20.900	13	16	-111	14	-8	
1354357404	184.55	7822.67	1357	1600	16000	0.507	21.770	13	16	-111	15	-8	
1354357454	188.72	7790.41	1357	1600	16000	0.894	20.506	13	16	-111	14	-8	
1354357499	184.37	7548.28	1357	1600	16000	0.510	20.273	13	16	-111	14	-10	
1354357545	185.57	7749.78	1357	1600	16000	0.515	21.800	13	16	-111	14	-6	
1354357590	344.07	7791.91	1357	1600	16000	0.765	21.252	13	16	-111	14	-12	
1354357636	374.54	7892.34	1357	1600	16000	0.888	21.374	13	16	-111	14	-12	
1354357681	372.14	7982.00	1357	1600	16000	0.933	20.937	13	16	-111	15	-10	
1354357726	194.82	7470.33	1357	1600	16000	0.524	20.913	13	16	-111	14	0	
1354357772	342.93	7691.19	1357	1600	16000	0.757	20.987	13	16	-111	14	-8	
1354357821	176.10	7839.00	1357	1600	16000	0.522	21.542	13	16	-111	14	-8	
1354357867	195.41	7918.26	1357	1600	16000	0.701	21.612	13	16	-111	14	-12	
1354357920	183.82	7865.00	1357	1600	16000	0.832	20.030	13	16	-111	14	-8	
1354357966	226.84	7582.52	1357	1600	16000	0.652	19.879	13	16	-111	14	-14	
1354358011	188.62	7540.00	1357	1600	16000	0.507	20.045	13	16	-111	15	-12	
1354358059	404.04	7527.00	1357	1600	16000	1.182	20.112	13	16	-110	13	0	
1354358112	213.53	7605.00	1357	1600	16000	0.827	17.783	13	16	-111	14	-6	
1354358160	175.43	7881.15	1357	1600	16000	0.510	22.113	13	16	-111	14	-4	
1354358208	170.62	7076.15	1357	1600	16000	0.510	18.034	13	16	-111	14	-10	
1354358262	274.44	7431.36	1357	1600	16000	0.937	20.960	13	16	-111	14	-6	
1354358308	187.98	7439.70	1357	1600	16000	0.581	20.270	13	16	-111	14	-10	
1354358354	173.64	7277.42	1357	1600	16000	0.441	20.005	13	16	-111	14	-20	
1354358398	355.15	7761.00	1357	1600	16000	0.789	20.940	13	16	-111	14	-14	
1354358445	347.78	7293.00	1357	1600	16000	0.923	20.635	13	16	-111	14	-8	
1354358492	172.32	7176.00	1357	1600	16000	0.515	19.911	13	16	-111	15	-8	
1354358540	176.94	7184.51	1357	1600	16000	0.511	20.352	13	16	-111	14	-8	
1354358586	191.58	7665.88	1357	1600	16000	0.514	20.422	13	16	-111	14	-12	
1354358636	167.83	7410.92	1357	1600	16000	0.510	21.099	13	16	-111	15	-6	
1354358684	317.74	7803.25	1357	1600	16000	0.883	21.297	13	16	-111	14	-6	
1354358725	332.40	7720.52	1357	1600	16000	0.612	20.563	13	16	-111	14	-6	
1354358771	336.95	7761.00	1357	1600	16000	0.844	20.739	13	16	-111	15	-6	
1354358818	200.84	7918.26	1357	1600	16000	0.594	20.208	13	16	-111	14	-6	
1354358863	191.58	7657.00	1357	1600	16000	0.520	21.247	13	16	-111	14	-14	
1354358911	306.25	7761.00	1357	1600	16000	0.826	21.146	13	16	-111	14	-10	
1354358955	171.98	7952.56	1357	1600	16000	0.511	22.363	13	16	-111	14	-14	
1354359002	180.58	8039.90	1357	1600	16000	0.511	21.870	13	16	-111	14	-6	
1354359046	397.70	8054.97	1357	1600	16000	1.016	20.471	13	16	-111	13	-12	
1354359094	178.14	7839.00	1357	1600	16000	0.511	21.391	13	16	-111	15	-10	
1354359141	170.29	7331.25	1357	1600	16000	0.520	19.683	13	16	-111	14	-8	
1354359181	171.64	7608.49	1357	1600	16000	0.365	20.171	13	16	-111	14	-6	
1354359225	198.71	7600.25	1357	1600	16000	0.522	21.170	13	16	-111	14	-16	
1354359272	355.30	7203.74	1357	1600	16000	0.940	20.422	13	16	-111	14	-12	
1354359321	162.68	7080.57	1357	1600	16000	0.509	19.970	13	16	-111	14	-16	
1354359367	214.20	7683.00	1357	1600	16000	0.613	21.165	13	16	-111	15	-8	
1354359414	226.84	7556.55	1357	1600	16000	0.743	20.000	13	16	-111	14	-12	
1354359457	197.50	7582.52	1357	1600	16000	0.594	19.921	13	16	-111	14	-14	
1354359503	190.09	7344.23	1357	1600	16000	0.511	20.667	13	16	-111	15	-10	
1354359549	165.74	7449.00	1357	1600	16000	0.512	20.184	13	16	-111	14	-12	
1354359596	171.22	7585.58	1357	1600	16000	0.516	21.260	13	16	-111	14	-10	
1354359643	355.25	7798.38	1357	1600	16000	0.888	21.986	13	16	-111	14	-12	
1354359691	176.44	7850.28	1357	1600	16000	0.518	20.999	13	16	-111	14	-10	
1354359737	173.18	8145.91	1357	1600	16000	0.518	22.313	13	16	-111	14	-8	
1354359781	149.89	7986.02	1357	1600	16000	0.388	20.305	13	16	-111	15	-8	
1354359825	176.94	8119.93	1357	1600	16000	0.514	21.071	13	16	-111	15	-12	
1354359873	171.68	7873.08	1357	1600	16000	0.509	20.930	13	16	-111	14	-12	
1354359921	189.62	8008.00	1357	1600	16000	0.591	20.622	13	16	-111	14	-10	
1354359971	170.29	7884.29	1357	1600	16000	0.695	21.232	13	16	-111	14	-8	
1354360017	176.27	7683.00	1357	1600	16000	0.506	20.526	13	16	-111	14	-10	
1354360064	176.78	7634.46	1357	1600	16000	0.509	20.052	13	16	-111	14	-10	
1354360107	235.00	7774.13	1357	1600	16000	0.632	21.562	13	16	-111	14	-12	
1354360155	176.77	8088.89	1357	1600	16000	0.647	22.499	13	16	-111	14	-12	
1354360198	333.53	7037.28	1357	1600	16000	0.760	16.169	13	16	-111	14	-8	
1354360249	351.22	4043.16	1357	1600	16000	0.889	14.272	13	16	-111	14	-14	
1354360294	338.44	7508.76	1357	1600	16000	0.824	20.789	13	16	-111	14	-12	
1354360341	176.94	7319.00	1357	1600	16000	0.514	20.513	13	16	-111	14	-10	
1354360386	188.54	7306.00	1357	1600	16000	0.590	20.161	13	16	-111	14	-12	
1354360431	171.14	7821.11	1357	1600	16000	0.506	20.677	13	16	-111	15	-12	
1354360477	362.32	7314.43	1357	1600	16000	0.881	19.928	13	16	-111	15	-10	
1354360521	187.17	7374.78	1357	1600	16000	0.505	20.102	13	17	-111	14	-8	
1354360565	182.91	7297.22	1357	1600	16000	0.515	20.987	13	16	-111	14	-8	
1354360613	323.58	7478.65	1357	1600	16000	0.859	20.870	13	16	-111	14	-12	
1354360662	166.38	7574.27	1357	1600	16000	0.511	20.565	13	16	-111	14	-10	
1354360706	373.24	7564.82	1357	1600	16000	0.899	19.926	13	16	-111	14	-10	
1354360752	277.81	7743.44	1357	1600	16000	0.764	21.049	13	18	-111	15	-8	
1354360796	183.63	7565.98	1357	1600	16000	0.510	21.170	13	16	-111	14	-12	
1354360843	322.54	7274.81	1357	1600	16000	0.817	20.798	13	16	-111	15	-10	
1354360890	182.64	7900.37	1357	1600	16000	0.514	21.830	13	16	-111	14	-10	
1354360935	197.94	8080.95	1357	1600	16000	0.591	22.405	13	16	-111	14	-8	
1354360982	186.57	8394.33	1357	1600	16000	0.505	23.157	13	16	-111	14	-6	
1354361025	184.35	7956.00	1357	1600	16000	0.436	21.458	13	16	-111	14	-6	
1354361072	420.86	8127.84	1357	1600	16000	1.099	21.632	13	16	-111	14	-10	
1354361118	196.47	8236.85	1357	1600	16000	0.589	21.892	13	16	-111	14	-12	
1354361163	197.58	8294.00	1357	1600	16000	0.507	22.309	13	16	-111	14	-12	
1354361211	192.14	8015.99	1357	1600	16000	0.590	21.431	13	16	-111	15	-12	
1354361258	189.35	8021.00	1357	1600	16000	0.533	22.609	13	16	-111	14	-8	
1354361304	181.29	8190.00	1357	1600	16000	0.522	21.289	13	16	-111	14	-12	
1354361352	172.15	8125.00	1357	1600	16000	0.514	21.679	13	16	-111	14	-12	
1354361396	165.26	8002.98	1357	1600	16000	0.408	20.870	13	16	-111	14	-12	
1354361442	318.67	8459.27	1357	1600	16000	0.788	23.362	13	16	-111	14	-10	
1354361489	188.80	7712.36	1357	1600	16000	0.585	21.064	13	16	-111	14	-12	
1354361536	248.76	7202.00	1357	1600	16000	0.792	19.246	13	16	-111	14	-12	
1354361583	321.30	7783.97	1357	1600	16000	0.780	21.661	13	17	-110	14	-2	
1354361630	165.11	8099.00	1357	1600	16000	0.505	21.265	13	16	-111	14	-4	
1354361673	211.02	7896.30	1357	1600	16000	0.643	20.295	13	16	-110	14	-4	
1354361721	234.67	8119.93	1357	1600	16000	0.727	21.696	13	17	-110	14	-4	
1354361768	172.44	8221.45	1357	1600	16000	0.506	22.569	13	16	-111	14	-6	
1354361816	174.78	7954.09	1357	1600	16000	0.512	21.359	13	16	-110	14	-4	
1354361868	177.62	7982.00	1357	1600	16000	0.819	21.500	13	16	-111	14	-4	
1354361917	205.85	7891.00	1357	1600	16000	0.769	21.981	13	16	-111	14	-2	
1354361964	308.95	7966.96	1357	1600	16000	0.725	22.445	13	16	-111	14	-2	
1354362009	180.76	8041.97	1357	1600	16000	0.475	22.237	13	16	-111	15	-8	
1354362056	170.97	7995.00	1357	1600	16000	0.507	21.832	13	16	-111	14	-2	
1354362100	384.26	8010.99	1357	1600	16000	0.880	21.356	13	16	-111	14	-4	
1354362147	295.82	8060.00	1357	1600	16000	0.764	22.284	13	16	-111	15	-8	
1354362194	312.64	7851.74	1357	1600	16000	0.754	21.902	13	16	-110	14	-8	
1354362243	193.94	8210.87	1357	1600	16000	0.581	22.775	13	16	-111	14	-4	
1354362290	220.27	7848.57	1357	1600	16000	0.598	21.768	13	16	-111	14	-4	
1354362336	192.82	7881.15	1357	1600	16000	0.624	21.825	13	16	-111	14	-4	
1354362385	339.25	7691.19	1357	1600	16000	0.974	20.114	13	16	-111	14	-4	
1354362430	296.58	7821.11	1357	1600	16000	0.780	21.081	13	16	-111	14	-8	
1354362476	352.67	7561.27	1357	1600	16000	0.894	20.496	13	16	-111	14	-2	
1354362525	168.80	7910.22	1357	1600	16000	0.510	21.418	13	16	-111	15	-14	
1354362571	188.90	7976.13	1357	1600	16000	0.581	20.511	13	16	-111	14	-6	
1354362669	206.26	7806.50	1357	1600	16000	0.603	21.937	13	16	-111	14	-10	
1354362715	193.49	7488.00	1357	1600	16000	0.598	19.807	13	16	-111	14	-4	
1354362762	200.65	7948.39	1357	1600	16000	0.621	20.984	13	16	-110	14	0	
1354362806	149.44	8164.00	1357	1600	16000	0.396	20.630	13	17	-110	14	-4	
1354362853	178.62	8012.80	1357	1600	16000	0.519	22.058	13	16	-111	14	-10	
1354362898	163.80	7132.54	1357	1600	16000	0.421	20.015	13	16	-110	14	-12	
1354362945	184.00	8028.98	1357	1600	16000	0.507	21.984	13	16	-111	14	-4	
1354362993	174.36	7449.00	1357	1600	16000	0.515	20.226	13	16	-111	14	-8	
1354363039	174.93	7696.52	1357	1600	16000	0.518	20.288	13	16	-111	14	-6	
1354363084	171.70	7790.26	1357	1600	16000	0.524	20.560	13	16	-111	15	-12	
1354363127	229.87	7489.55	1357	1600	16000	0.647	20.179	13	16	-111	14	-6	
1354363171	344.63	7709.00	1357	1600	16000	0.788	20.722	13	16	-111	15	-8	
1354363219	168.98	7967.02	1357	1600	16000	0.705	19.703	13	16	-111	14	-10	
1354363263	169.79	7790.41	1357	1600	16000	0.520	20.340	13	16	-111	14	-10	
1354363306	188.25	7733.50	1357	1600	16000	0.606	20.040	13	16	-111	14	-10	
1354363355	169.62	7439.70	1357	1600	16000	0.510	20.370	13	16	-111	14	-10	
1354363406	185.75	7427.90	1357	1600	16000	0.779	18.681	13	16	-111	14	-14	
1354363452	355.14	7332.00	1357	1600	16000	0.910	19.769	13	16	-111	14	-8	
1354363503	238.59	7361.80	1357	1600	16000	0.846	20.441	13	16	-111	14	-14	
1354363551	170.96	7444.35	1357	1600	16000	0.516	20.196	13	16	-111	14	-8	
1354363599	176.44	7449.00	1357	1600	16000	0.516	20.784	13	16	-111	14	-12	
1354363640	174.78	7657.00	1357	1600	16000	0.378	20.794	13	16	-111	15	-8	
1354363684	158.18	7423.96	1357	1600	16000	0.393	20.724	13	17	-111	14	-14	
1354363729	319.64	7697.03	1357	1600	16000	0.789	19.784	13	16	-111	14	-10	
1354363776	438.74	7699.38	1357	1600	16000	1.166	21.557	13	16	-111	14	-6	
1354363822	303.66	7769.14	1357	1600	16000	0.766	19.963	13	16	-111	14	-18	
1354363866	340.25	7962.09	1357	1600	16000	0.836	21.919	13	16	-111	14	-8	
1354363918	235.53	8073.00	1357	1600	16000	0.782	22.217	13	16	-111	15	-10	
1354363964	328.33	8132.92	1357	1600	16000	0.824	21.803	13	16	-111	14	-6	
1354364010	150.11	7579.00	1357	1600	16000	0.444	20.327	13	17	-111	14	-6	
1354364055	164.64	7956.00	1357	1600	16000	0.408	22.132	13	17	-111	14	-6	
1354364099	176.44	7418.36	1357	1600	16000	0.511	20.392	13	17	-111	14	-6	
1354364196	194.70	7444.35	1357	1600	16000	0.515	20.104	13	17	-111	14	-10	
1354364246	159.50	7668.62	1357	1600	16000	0.520	20.908	13	17	-111	14	-10	
1354364292	129.83	7735.00	1357	1600	16000	0.370	19.504	13	16	-110	13	0	
1354364338	189.80	7730.17	1357	1600	16000	0.520	19.073	13	16	-111	14	-8	
1354364384	250.18	7547.13	1357	1600	16000	0.687	19.226	13	16	-111	14	-8	
1354364433	277.40	7368.20	1357	1600	16000	0.815	17.984	13	16	-111	14	-2	
1354364481	183.48	7940.41	1357	1600	16000	0.597	21.540	13	16	-111	14	-8	
1354364529	173.35	7845.39	1357	1600	16000	0.507	20.880	13	16	-111	14	-6	
1354364572	129.37	7776.98	1357	1600	16000	0.357	19.432	13	16	-111	14	-2	
1354364620	209.78	7772.43	1357	1600	16000	0.646	20.446	13	16	-111	14	-8	
1354364663	164.17	7660.42	1357	1600	16000	0.544	20.122	13	16	-111	14	-8	
1354364706	260.28	7956.70	1357	1600	16000	0.560	21.894	13	16	-111	15	-6	
1354364748	237.70	8019.90	1357	1600	16000	0.532	20.890	13	16	-111	14	-4	
1354364798	204.80	7824.33	1357	1600	16000	0.845	20.789	13	16	-111	14	-2	
1354364843	172.15	7709.00	1357	1600	16000	0.505	21.232	13	16	-111	14	-4	
1354364947	84.80	5698.63	1357	1600	16000	0.290	16.244	13	16	-110	14	-10	
1354364993	238.42	7255.90	1357	1600	16000	0.457	17.144	13	16	-111	14	-8	
1354365034	244.87	7292.99	1357	1600	16000	0.564	15.693	13	16	-110	14	-2	
1354365122	281.57	6407.95	1357	1600	16000	0.709	17.947	13	16	-111	14	-6	
1354365170	280.99	5287.26	1357	1600	16000	0.767	15.646	13	16	-110	14	-8	
1354365221	271.90	7865.00	1357	1600	16000	1.024	21.865	13	17	-111	14	-14	
1354365265	195.33	7576.05	1357	1600	16000	0.604	19.437	13	16	-110	14	-6	
1354365312	154.76	7202.00	1357	1600	16000	0.452	15.219	13	16	-110	13	-8	
1354365357	146.22	7746.48	1357	1600	16000	0.457	19.710	13	16	-110	14	-6	
1354365408	226.60	7766.02	1357	1600	16000	0.734	21.431	13	16	-110	13	0	
1354365454	286.52	5300.69	1357	1600	16000	0.687	16.236	13	16	-111	14	-14	
1354365501	196.48	7579.00	1357	1600	16000	0.598	18.793	13	16	-110	13	-10	
1354365546	244.42	7279.35	1357	1600	16000	0.599	20.675	13	16	-110	13	-12	
1354365589	138.91	7358.00	1357	1600	16000	0.340	19.013	13	16	-110	14	-8	
1354365632	281.41	7089.00	1357	1600	16000	0.544	19.078	13	16	-110	14	-16	
1354365673	417.54	7881.15	1357	1600	16000	0.707	20.538	13	16	-110	14	-4	
1354365718	186.94	7774.13	1357	1600	16000	0.466	16.715	13	16	-110	14	-2	
1354365769	245.42	7943.00	1357	1600	16000	0.657	20.347	13	16	-110	13	-2	
1354365814	178.12	8028.98	1357	1600	16000	0.516	20.796	13	16	-110	13	-4	
1354365866	285.96	8003.00	1357	1600	16000	0.937	21.508	13	16	-110	14	-6	
1354365916	278.36	7891.00	1357	1600	16000	0.846	20.533	13	17	-110	13	0	
1354365963	233.58	7977.01	1357	1600	16000	0.642	21.780	13	16	-110	13	-2	
1354366055	184.74	7260.50	1357	1600	16000	0.467	16.402	13	16	-110	14	0	
1354366103	271.40	7894.13	1357	1600	16000	0.774	21.009	13	16	-111	14	-6	
1354366154	390.82	8138.00	1357	1600	16000	1.103	22.056	13	16	-110	13	0	
1354366197	252.36	7712.80	1357	1600	16000	0.551	21.163	13	16	-110	14	-2	
1354366243	316.19	7409.11	1357	1600	16000	0.840	19.970	13	16	-111	13	-4	
1354366291	233.35	7555.39	1357	1600	16000	0.752	21.079	13	16	-111	13	-2	
1354366338	184.55	7696.00	1357	1600	16000	0.589	20.952	13	16	-111	14	-6	
1354366385	242.58	7412.97	1357	1600	16000	0.656	19.688	13	16	-110	14	-4	
1354366434	256.19	7076.15	1357	1600	16000	0.910	19.169	13	16	-110	14	-4	
1354366476	246.97	7639.23	1357	1600	16000	0.567	21.475	13	16	-111	14	-6	
1354366518	250.60	7683.00	1357	1600	16000	0.519	20.122	13	16	-111	14	-4	
1354366560	355.48	5813.10	1357	1600	16000	0.629	17.223	13	16	-111	14	-4	
1354366607	223.94	7514.00	1357	1600	16000	0.590	20.937	13	16	-111	14	0	
1354366651	211.41	7629.69	1357	1600	16000	0.515	19.132	13	16	-110	13	-2	
1354366696	273.53	7722.00	1357	1600	16000	0.637	20.456	13	16	-111	14	-2	
1354366737	245.90	7072.00	1357	1600	16000	0.524	17.084	13	16	-110	14	-2	
1354366784	138.63	7396.13	1357	1600	16000	0.471	19.571	13	17	-111	14	-4	
1354366828	173.06	6811.48	1357	1600	16000	0.519	15.909	13	16	-111	14	-2	
1354366873	181.65	7144.74	1357	1600	16000	0.507	20.149	13	16	-111	14	-8	
1354366923	244.07	7707.55	1357	1600	16000	0.814	20.905	13	16	-110	14	-8	
1354366968	262.44	6448.00	1357	1600	16000	0.739	16.883	13	16	-110	14	-2	
1354367017	431.30	7225.45	1357	1600	16000	1.154	20.761	13	16	-110	14	0	
1354367060	333.32	7351.50	1357	1600	16000	0.657	20.429	13	17	-111	14	-2	
1354367103	250.85	7186.76	1357	1600	16000	0.575	20.593	13	16	-110	13	-6	
1354367150	292.82	7431.36	1357	1600	16000	0.844	19.355	13	16	-111	14	-2	
1354367197	244.38	7184.04	1357	1600	16000	0.753	18.597	13	16	-111	14	-2	
1354367248	268.71	6971.78	1357	1600	16000	0.815	19.750	13	16	-111	14	-2	
1354367295	475.53	7058.76	1357	1600	16000	1.101	19.102	13	16	-110	14	-2	
1354367338	545.47	7165.30	1357	1600	16000	1.293	20.248	13	16	-111	14	-16	
1354367384	509.72	7137.00	1357	1600	16000	1.295	19.246	13	16	-111	14	-10	
1354367427	430.37	7309.86	1357	1600	16000	0.942	20.543	13	16	-110	14	-6	
1354367470	447.13	7332.00	1357	1600	16000	0.987	19.993	13	16	-111	14	-6	
1354367513	349.57	7449.00	1357	1600	16000	0.881	19.693	13	17	-111	13	-2	
1354367558	331.50	6284.14	1357	1600	16000	0.798	17.768	13	17	-110	14	-12	
1354367603	142.17	4973.08	1357	1600	16000	0.424	12.941	13	17	-110	14	-6	
1354367646	361.07	6924.67	1357	1600	16000	0.888	18.237	13	16	-111	14	-2	
1354367692	225.31	7158.53	1357	1600	16000	0.617	20.469	13	16	-111	14	-6	
1354367737	328.65	6601.12	1357	1600	16000	0.771	18.163	13	16	-111	14	-4	
1354367781	253.20	7436.00	1357	1600	16000	0.652	20.042	13	16	-111	14	-8	
1354367827	352.95	7405.37	1357	1600	16000	0.921	19.931	13	16	-111	13	-4	
1354367873	187.71	6981.00	1357	1600	16000	0.553	18.438	13	16	-111	14	-6	
1354367919	192.90	7065.50	1357	1600	16000	0.216	20.516	13	16	-110	14	-2	
1354367968	361.16	6286.68	1357	1600	16000	1.004	17.994	13	16	-110	13	2	
1354368013	318.67	7438.75	1357	1600	16000	0.862	20.022	13	16	-110	13	-4	
1354368057	336.56	7280.00	1357	1600	16000	0.842	20.434	13	16	-111	13	0	
1354368103	306.30	7314.43	1357	1600	16000	0.770	19.715	13	16	-111	14	-6	
1354368148	380.61	7405.32	1357	1600	16000	0.925	20.878	13	16	-111	14	-8	
1354368196	314.67	7587.26	1357	1600	16000	0.783	21.959	13	16	-111	14	-8	
1354368242	353.31	7852.00	1357	1600	16000	0.930	20.818	13	16	-111	14	-8	
1354368286	184.18	7610.07	1357	1600	16000	0.589	20.253	13	16	-111	14	-6	
1354368333	298.40	7089.14	1357	1600	16000	0.817	16.819	13	16	-111	14	-6	
1354368379	161.72	7939.23	1357	1600	16000	0.506	20.992	13	16	-111	14	-8	
1354368431	343.15	7541.45	1357	1600	16000	1.161	20.226	13	16	-111	14	-8	
1354368474	201.43	7267.00	1357	1600	16000	0.602	19.467	13	16	-111	14	-6	
1354368520	181.65	7409.11	1357	1600	16000	0.515	20.821	13	16	-111	14	-2	
1354368565	313.06	7215.00	1357	1600	16000	0.744	20.776	13	16	-111	14	-4	
1354368608	203.87	7384.00	1357	1600	16000	0.594	19.323	13	16	-110	13	-6	
1354368659	289.64	7011.09	1357	1600	16000	0.960	18.083	13	16	-110	13	-2	
1354368702	197.38	7392.38	1357	1600	16000	0.598	19.836	13	16	-110	14	-4	
1354368748	186.20	7456.36	1357	1600	16000	0.512	20.935	13	16	-110	14	-8	
1354368793	314.73	7455.38	1357	1600	16000	0.813	20.454	13	16	-111	15	-8	
1354368836	165.19	7847.10	1357	1600	16000	0.575	20.774	13	16	-110	13	-2	
1354368883	181.02	7595.51	1357	1600	16000	0.581	18.247	13	16	-111	14	-10	
1354368927	167.18	7868.16	1357	1600	16000	0.516	20.384	13	17	-110	14	-2	
1354368973	343.27	7813.00	1357	1600	16000	0.906	21.242	13	16	-110	14	-10	
1354369020	163.71	7247.50	1357	1600	16000	0.524	18.483	13	16	-111	14	-6	
1354369066	291.72	7306.00	1357	1600	16000	0.783	19.655	13	18	-110	14	-6	
1354369115	264.52	7137.00	1357	1600	16000	0.760	20.027	13	17	-111	14	-4	
1354369163	283.27	7865.00	1357	1600	16000	0.848	21.222	13	17	-111	14	-4	
1354369207	234.15	7382.32	1357	1600	16000	0.593	21.014	13	17	-111	14	-6	
1354369254	180.32	7730.17	1357	1600	16000	0.503	21.165	13	17	-111	14	-6	
1354369297	187.89	7439.60	1357	1600	16000	0.593	20.246	13	17	-111	14	-6	
1354369344	300.07	7673.41	1357	1600	16000	0.766	19.772	13	17	-111	15	-8	
1354369394	391.49	7466.01	1357	1600	16000	1.254	20.305	13	16	-111	13	-8	
1354369442	246.73	7657.00	1357	1600	16000	0.885	20.679	13	16	-111	14	-6	
1354369491	233.92	7279.35	1357	1600	16000	0.736	20.322	13	16	-111	14	-2	
1354369534	188.54	7548.28	1357	1600	16000	0.510	20.243	13	16	-111	14	-2	
1354369577	241.52	6898.69	1357	1600	16000	0.659	18.827	13	16	-111	14	-4	
1354369627	219.00	7296.88	1357	1600	16000	0.757	19.851	13	16	-111	14	-8	
1354369674	162.86	6495.94	1357	1600	16000	0.514	18.205	13	16	-111	14	-10	
1354369726	202.55	5519.62	1357	1600	16000	0.593	18.361	13	16	-111	14	-4	
1354369771	347.08	7028.30	1357	1600	16000	0.844	19.688	13	16	-111	14	-12	
1354369825	190.07	7275.45	1357	1600	16000	0.767	20.513	13	16	-111	14	-8	
1354369870	214.90	7264.72	1357	1600	16000	0.603	18.458	13	16	-111	14	-6	
1354369917	167.87	7072.00	1357	1600	16000	0.511	19.683	13	18	-111	14	-12	
1354369959	172.95	6820.74	1357	1600	16000	0.396	18.282	13	17	-111	14	-6	
1354370004	189.53	6493.50	1357	1600	16000	0.591	15.577	13	16	-111	14	-4	
1354370046	262.04	6903.00	1357	1600	16000	0.607	18.480	13	16	-111	14	-10	
1354370095	170.12	6998.25	1357	1600	16000	0.590	19.045	13	17	-111	14	-12	
1354370141	302.30	6149.00	1357	1600	16000	0.811	16.749	13	16	-111	14	-12	
